room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
17665290,1558,100444366,Entire home/apt,,Calgary,CENTRE,CHINATOWN,4,5.0,2,1.0,,105.0,,2017-08-10 14:10:07.223808,51.052714,-114.066301,0101000020E61000004BAC8C463E845CC04B051555BF864940
7708255,1558,8300376,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,8,5.0,4,2.0,,122.0,,2017-08-10 14:10:07.215120,51.058221,-114.08175800000001,0101000020E6100000ED0BE8853B855CC0607825C973874940
3325595,1558,16789973,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,5,5.0,4,2.0,,105.0,,2017-08-10 14:10:05.987046,51.058294000000004,-114.113882,0101000020E61000009966BAD749875CC0C9C6832D76874940
19005986,1558,132603185,Entire home/apt,,Calgary,CENTRE,DOWNTOWN EAST VILLAGE,2,0.0,3,2.0,,109.0,,2017-08-10 14:10:02.574531,51.048569,-114.05196399999998,0101000020E61000007024D06053835CC0BA4C4D8237864940
2576259,1558,613619,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,26,4.5,4,1.0,,121.0,,2017-08-10 14:10:00.805623,51.053567,-114.041546,0101000020E6100000E5D18DB0A8825CC08A929048DB864940
17432866,1558,31879562,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,11,5.0,4,2.0,,105.0,,2017-08-10 14:10:00.792700,51.037725,-114.12793400000001,0101000020E6100000F982161230885CC0ED9E3C2CD4844940
19012889,1558,3979924,Entire home/apt,,Calgary,CENTRE,BELTLINE,10,5.0,4,2.0,,123.0,,2017-08-10 14:10:00.790066,51.040577,-114.066624,0101000020E61000003D484F9143845CC022FC8BA031854940
10940179,1558,11421554,Entire home/apt,,Calgary,CENTRE,BELTLINE,58,5.0,4,2.0,,111.0,,2017-08-10 14:10:00.780752,51.040102000000005,-114.058884,0101000020E61000007E9065C1C4835CC08940F50F22854940
15249877,1558,59481684,Entire home/apt,,Calgary,CENTRE,BELTLINE,62,5.0,5,2.0,,113.0,,2017-08-10 14:09:59.542216,51.042198,-114.061116,0101000020E6100000CA501553E9835CC072FA7ABE66854940
10942840,1558,56740775,Entire home/apt,,Calgary,CENTRE,RENFREW,4,5.0,3,1.0,,90.0,,2017-08-10 14:09:56.892029,51.063088,-114.05068500000002,0101000020E610000075594C6C3E835CC09162804413884940
2159077,1558,3149904,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,0,0.0,2,1.0,,101.0,,2017-08-10 14:09:56.874626,51.053612,-114.057184,0101000020E6100000B07614E7A8835CC02A560DC2DC864940
8343336,1558,2775410,Entire home/apt,,Calgary,CENTRE,BRIDGELAND/RIVERSIDE,1,0.0,5,2.0,,98.0,,2017-08-10 14:09:51.783277,51.052984,-114.040754,0101000020E6100000994BAAB69B825CC00B9B012EC8864940
19297969,1558,135149406,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,101.0,,2017-08-10 14:09:51.767471,51.03958,-114.068624,0101000020E610000020EEEA5564845CC0B0C91AF510854940
2856140,1558,14601538,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,9,5.0,3,1.0,,87.0,,2017-08-10 14:09:51.750291,51.055171,-114.084048,0101000020E6100000D4D2DC0A61855CC00458E4D70F874940
8919068,1558,10858474,Entire home/apt,,Calgary,CENTRE,BELTLINE,9,4.5,4,2.0,,85.0,,2017-08-10 14:09:50.035140,51.042274,-114.061424,0101000020E610000021CCED5EEE835CC04DBC033C69854940
14026738,1558,78360693,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,101.0,,2017-08-10 14:09:50.027730,51.040677,-114.07197,0101000020E6100000C2120F289B845CC0865968E734854940
11228983,1558,51702006,Entire home/apt,,Calgary,NORTH,PANORAMA HILLS,13,4.5,6,3.0,,101.0,,2017-08-10 14:09:48.211940,51.15997,-114.087686,0101000020E61000004B94BDA59C855CC0AA2B9FE579944940
2016405,1558,10370413,Entire home/apt,,Calgary,CENTRE,BANFF TRAIL,87,5.0,8,3.0,,101.0,,2017-08-10 14:09:46.979927,51.078708,-114.116702,0101000020E61000002E58AA0B78875CC07FF78E1A138A4940
15635847,1558,22822502,Entire home/apt,,Calgary,CENTRE,DOWNTOWN EAST VILLAGE,5,5.0,4,1.0,,87.0,,2017-08-10 14:09:46.955141,51.044019,-114.050148,0101000020E61000006DFDF49F35835CC089B3226AA2854940
2944029,1558,15027847,Entire home/apt,,Calgary,CENTRE,BELTLINE,31,5.0,2,1.0,,90.0,,2017-08-10 14:09:43.577852,51.043334,-114.07941000000001,0101000020E61000006C3EAE0D15855CC00667F0F78B854940
19932034,1558,107150091,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,101.0,,2017-08-10 14:09:40.695977,51.038676,-114.063359,0101000020E6100000113AE8120E845CC0EF91CD55F3844940
8616270,1558,35831749,Entire home/apt,,Calgary,CENTRE,CHINATOWN,40,5.0,2,0.0,,98.0,,2017-08-10 14:09:39.351158,51.051984999999995,-114.066721,0101000020E6100000363D282845845CC0F870C971A7864940
10660033,1558,11848804,Entire home/apt,,Calgary,CENTRE,BELTLINE,7,5.0,2,1.0,,101.0,,2017-08-10 14:09:39.336927,51.041208000000005,-114.05466200000001,0101000020E61000005F950B957F835CC0B22AC24D46854940
15597636,1558,12365039,Entire home/apt,,Calgary,CENTRE,SUNNYSIDE,4,4.5,2,0.0,,89.0,,2017-08-10 14:09:39.330032,51.054196999999995,-114.08502,0101000020E610000061E0B9F770855CC04A4563EDEF864940
19335886,1558,88607503,Entire home/apt,,Calgary,CENTRE,SUNALTA,13,5.0,6,2.0,,87.0,,2017-08-10 14:09:39.327785,51.040471000000004,-114.09666599999998,0101000020E6100000A62897C62F865CC0DCB75A272E854940
14567833,1558,84495673,Entire home/apt,,Calgary,CENTRE,BELTLINE,30,5.0,6,2.0,,97.0,,2017-08-10 14:09:37.605074,51.038367,-114.07798899999999,0101000020E6100000A81C93C5FD845CC0711FB935E9844940
1892587,1558,9837461,Entire home/apt,,Calgary,CENTRE,BELTLINE,92,5.0,4,2.0,,94.0,,2017-08-10 14:09:37.601374,51.042181,-114.076043,0101000020E6100000BE8575E3DD845CC09CC1DF2F66854940
15999349,1558,103994539,Entire home/apt,,Calgary,CENTRE,HILLHURST,26,5.0,2,1.0,,94.0,,2017-08-10 14:09:37.586182,51.055446,-114.08740700000001,0101000020E6100000419C871398855CC0D658C2DA18874940
8966977,1558,31938253,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,62,5.0,2,0.0,,98.0,,2017-08-10 14:09:37.580236,51.048086,-114.057824,0101000020E6100000213B6F63B3835CC09EB29AAE27864940
17650192,1558,113733191,Entire home/apt,,Calgary,NORTHWEST,BOWNESS,8,4.5,4,2.0,,41.0,,2017-08-10 14:01:20.911437,51.086665,-114.19761899999999,0101000020E61000005E8429CAA58C5CC09B5AB6D6178B4940
16269725,1558,99371794,Entire home/apt,,Calgary,CENTRE,DOWNTOWN COMMERCIAL CORE,6,4.5,4,2.0,,57.0,,2017-08-10 14:01:17.923715,51.049812,-114.07332,0101000020E610000022895E46B1845CC06479573D60864940
7681453,1558,34320309,Entire home/apt,,Calgary,CENTRE,BANFF TRAIL,25,4.5,2,1.0,,35.0,,2017-08-10 14:01:03.749475,51.073055,-114.107026,0101000020E610000097749483D9865CC096E7C1DD59894940
16856049,1558,12668950,Entire home/apt,,Calgary,CENTRE,BANKVIEW,8,5.0,2,1.0,,33.0,,2017-08-10 14:01:01.750961,51.034135,-114.099474,0101000020E6100000593332C85D865CC0115322895E844940
6529762,1558,1867493,Entire home/apt,,Calgary,CENTRE,CRESCENT HEIGHTS,12,4.5,10,3.0,,345.0,,2017-08-10 14:00:52.462017,51.054913,-114.054492,0101000020E6100000317903CC7C835CC00890A16307874940
13261001,1558,55422210,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,3,1.0,,366.0,,2017-08-10 14:00:52.458753,51.042244000000004,-114.053099,0101000020E6100000D21C59F965835CC0E2395B4068854940
19039078,1558,58193856,Entire home/apt,,Calgary,CENTRE,BELTLINE,2,0.0,6,3.0,,507.0,,2017-08-10 14:00:52.452086,51.039189,-114.064797,0101000020E610000040F850A225845CC075AE282504854940
9219786,1558,22430703,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,487.0,,2017-08-10 14:00:52.449046,51.037954,-114.06065,0101000020E610000027A089B0E1835CC04E603AADDB844940
15842715,1558,4061733,Entire home/apt,,Calgary,CENTRE,WEST HILLHURST,0,0.0,10,5.0,,406.0,,2017-08-10 14:00:52.446259,51.052059,-114.114218,0101000020E610000054A703594F875CC0323B8BDEA9864940
5814048,1558,3032341,Entire home/apt,,Calgary,CENTRE,KILLARNEY/GLENGARRY,7,5.0,5,3.0,,323.0,,2017-08-10 14:00:50.792492,51.034093,-114.12288000000001,0101000020E610000047551344DD875CC0E202D0285D844940
4651229,1558,55155,Entire home/apt,,Calgary,CENTRE,MISSION,0,0.0,12,6.0,,406.0,,2017-08-10 14:00:50.784981,51.029802000000004,-114.067329,0101000020E6100000A2444B1E4F845CC07DAD4B8DD0834940
12473846,1558,19213384,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,2,1.0,,474.0,,2017-08-10 14:00:50.782931,51.042776,-114.077675,0101000020E6100000E02D90A0F8845CC0E08618AF79854940
12137330,1558,65153660,Entire home/apt,,Calgary,CENTRE,RAMSAY,1,0.0,4,2.0,,324.0,,2017-08-10 14:00:50.775780,51.037532,-114.043269,0101000020E61000008FFB56EBC4825CC0D8463CD9CD844940
13513062,1558,77575191,Entire home/apt,,Calgary,CENTRE,BELTLINE,0,0.0,4,2.0,,487.0,,2017-08-10 14:00:50.768995,51.039320000000004,-114.05969099999999,0101000020E6100000653733FAD1835CC0130A117008854940
